date_value,date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-04-10,2020-04-10,Italy,167579,18849,3964,570,1
2020-04-11,2020-04-11,Italy,171729,19468,4150,619,1
2020-04-12,2020-04-12,Italy,175859,19899,4130,431,1
2020-04-13,2020-04-13,Italy,179733,20465,3874,566,1
2020-04-14,2020-04-14,Italy,183370,21067,3637,602,1
2020-04-15,2020-04-15,Italy,186761,21645,3391,578,1
2020-04-16,2020-04-16,Italy,190238,22170,3477,525,1
2020-04-17,2020-04-17,Italy,193712,22745,3474,575,1
2020-04-18,2020-04-18,Italy,197189,23227,3477,482,1
2020-04-19,2020-04-19,Italy,200564,23660,3375,433,1
2020-04-20,2020-04-20,Italy,203697,24114,3133,454,1
2020-04-21,2020-04-21,Italy,206744,24648,3047,534,1
2020-04-22,2020-04-22,Italy,209881,25085,3137,437,1
2020-04-23,2020-04-23,Italy,212925,25549,3044,464,1
2020-04-24,2020-04-24,Italy,215986,25969,3061,420,1
2020-04-25,2020-04-25,Italy,218923,26384,2937,415,1
2020-04-26,2020-04-26,Italy,221761,26644,2838,260,1
2020-04-27,2020-04-27,Italy,224421,26977,2660,333,1
2020-04-28,2020-04-28,Italy,227012,27359,2591,382,1
2020-04-29,2020-04-29,Italy,229554,27682,2542,323,1
2020-04-30,2020-04-30,Italy,232026,27967,2472,285,1
2020-05-01,2020-05-01,Italy,234466,28236,2440,269,1
2020-05-02,2020-05-02,Italy,236875,28710,2409,474,1
2020-05-03,2020-05-03,Italy,239168,28884,2293,174,1
2020-05-04,2020-05-04,Italy,241340,29079,2172,195,1
2020-05-05,2020-05-05,Italy,243387,29315,2047,236,1
2020-05-06,2020-05-06,Italy,245428,29684,2041,369,1
2020-05-07,2020-05-07,Italy,247462,29958,2034,274,1
2020-05-08,2020-05-08,Italy,249480,30201,2018,243,1
2020-05-09,2020-05-09,Italy,251431,30395,1951,194,1
2020-05-10,2020-05-10,Italy,253246,30560,1815,165,1
2020-05-11,2020-05-11,Italy,254938,30739,1692,179,1
2020-05-12,2020-05-12,Italy,256727,30911,1789,172,1
2020-05-13,2020-05-13,Italy,258462,31106,1735,195,1
2020-05-14,2020-05-14,Italy,260192,31368,1730,262,1
2020-05-15,2020-05-15,Italy,261854,31610,1662,242,1
2020-05-16,2020-05-16,Italy,263499,31763,1645,153,1
2020-05-17,2020-05-17,Italy,265057,31908,1558,145,1
2020-05-18,2020-05-18,Italy,266439,32007,1382,99,1
2020-05-19,2020-05-19,Italy,267857,32169,1418,162,1
2020-05-20,2020-05-20,Italy,269247,32330,1390,161,1
2020-05-21,2020-05-21,Italy,270610,32486,1363,156,1
2020-05-22,2020-05-22,Italy,271960,32616,1350,130,1
2020-05-23,2020-05-23,Italy,273311,32735,1351,119,1
2020-05-24,2020-05-24,Italy,274600,32785,1289,50,1
2020-05-25,2020-05-25,Italy,275707,32877,1107,92,1
2020-05-26,2020-05-26,Italy,276739,32955,1032,78,1
2020-05-27,2020-05-27,Italy,277819,33072,1080,117,1
2020-05-28,2020-05-28,Italy,278945,33142,1126,70,1
2020-05-29,2020-05-29,Italy,280071,33229,1126,87,1
2020-05-30,2020-05-30,Italy,281143,33340,1072,111,1
2020-05-31,2020-05-31,Italy,282125,33415,982,75,1
2020-06-01,2020-06-01,Italy,282947,33475,822,60,1
2020-06-02,2020-06-02,Italy,283732,33530,785,55,1
2020-06-03,2020-06-03,Italy,284494,33601,762,71,1
2020-06-04,2020-06-04,Italy,285140,33689,646,88,1
2020-06-05,2020-06-05,Italy,285919,33774,779,85,1
2020-06-06,2020-06-06,Italy,286653,33846,734,72,1
2020-06-07,2020-06-07,Italy,287303,33899,650,53,1
2020-06-08,2020-06-08,Italy,287950,33964,647,65,1
2020-06-09,2020-06-09,Italy,288600,34043,650,79,1
2020-06-10,2020-06-10,Italy,289197,34114,597,71,1
2020-06-11,2020-06-11,Italy,289876,34167,679,53,1
2020-06-12,2020-06-12,Italy,290470,34223,594,56,1
2020-06-13,2020-06-13,Italy,291131,34301,661,78,1
2020-06-14,2020-06-14,Italy,291839,34345,708,44,1
2020-06-15,2020-06-15,Italy,292561,34371,722,26,1
2020-06-16,2020-06-16,Italy,293231,34405,670,34,1
2020-06-17,2020-06-17,Italy,293943,34448,712,43,1
2020-06-18,2020-06-18,Italy,294691,34514,748,66,1
2020-06-19,2020-06-19,Italy,295389,34561,698,47,1
2020-06-20,2020-06-20,Italy,296082,34610,693,49,1
2020-06-21,2020-06-21,Italy,296743,34634,661,24,1
2020-06-22,2020-06-22,Italy,297378,34657,635,23,1
2020-06-23,2020-06-23,Italy,297910,34675,532,18,1
2020-06-24,2020-06-24,Italy,298663,34644,753,-31,1
2020-06-25,2020-06-25,Italy,299425,34678,762,34,1
2020-06-26,2020-06-26,Italy,300165,34708,740,30,1
2020-06-27,2020-06-27,Italy,300829,34716,664,8,1
2020-06-28,2020-06-28,Italy,301434,34738,605,22,1
2020-06-29,2020-06-29,Italy,301956,34744,522,6,1
2020-06-30,2020-06-30,Italy,302428,34767,472,23,1
2020-07-01,2020-07-01,Italy,302894,34788,466,21,1
2020-07-02,2020-07-02,Italy,303371,34818,477,30,1
2020-07-03,2020-07-03,Italy,303874,34833,503,15,1
2020-07-04,2020-07-04,Italy,304407,34854,533,21,1
2020-07-05,2020-07-05,Italy,304933,34861,526,7,1
2020-07-06,2020-07-06,Italy,305465,34869,532,8,1
2020-07-07,2020-07-07,Italy,305949,34899,484,30,1
2020-07-08,2020-07-08,Italy,306439,34914,490,15,1
2020-07-09,2020-07-09,Italy,306950,34926,511,12,1
2020-07-10,2020-07-10,Italy,307523,34938,573,12,1
2020-07-11,2020-07-11,Italy,308080,34945,557,7,1
2020-07-12,2020-07-12,Italy,308658,34954,578,9,1
2020-07-13,2020-07-13,Italy,309205,34967,547,13,1
2020-07-14,2020-07-14,Italy,309684,34984,479,17,1
2020-07-15,2020-07-15,Italy,310148,34997,464,13,1
2020-07-16,2020-07-16,Italy,310653,35017,505,20,1
2020-07-17,2020-07-17,Italy,311191,35028,538,11,1
2020-07-18,2020-07-18,Italy,311767,35042,576,14,1
2020-07-19,2020-07-19,Italy,312351,35045,584,3,1
2020-07-20,2020-07-20,Italy,312919,35058,568,13,1
2020-07-21,2020-07-21,Italy,313427,35073,508,15,1
2020-07-22,2020-07-22,Italy,314001,35082,574,9,1
2020-07-23,2020-07-23,Italy,314644,35092,643,10,1
2020-07-24,2020-07-24,Italy,315303,35097,659,5,1
2020-07-25,2020-07-25,Italy,315989,35102,686,5,1
2020-07-26,2020-07-26,Italy,316681,35107,692,5,1
2020-07-27,2020-07-27,Italy,317314,35112,633,5,1
2020-03-11,2020-03-11,Turkey,4,0,3,0,1
2020-03-12,2020-03-12,Turkey,83,0,79,0,1
2020-03-13,2020-03-13,Turkey,195,0,112,0,1
2020-03-14,2020-03-14,Turkey,352,0,157,0,1
2020-03-15,2020-03-15,Turkey,511,0,159,0,1
2020-03-16,2020-03-16,Turkey,677,0,166,0,1
2020-03-17,2020-03-17,Turkey,859,1,182,1,1
2020-03-18,2020-03-18,Turkey,1068,1,209,0,1
2020-03-19,2020-03-19,Turkey,1331,3,263,2,1
2020-03-20,2020-03-20,Turkey,1691,4,360,1,1
2020-03-21,2020-03-21,Turkey,2227,9,536,5,1
2020-03-22,2020-03-22,Turkey,3047,30,820,21,1
2020-03-23,2020-03-23,Turkey,3916,37,869,7,1
2020-03-24,2020-03-24,Turkey,4851,44,935,7,1
2020-03-25,2020-03-25,Turkey,5958,59,1107,15,1
2020-03-26,2020-03-26,Turkey,7430,75,1472,16,1
2020-03-27,2020-03-27,Turkey,9354,92,1924,17,1
2020-03-28,2020-03-28,Turkey,11550,108,2196,16,1
2020-03-29,2020-03-29,Turkey,13966,131,2416,23,1
2020-03-30,2020-03-30,Turkey,16502,168,2536,37,1
2020-03-31,2020-03-31,Turkey,19323,214,2821,46,1
2020-04-01,2020-04-01,Turkey,22246,277,2923,63,1
2020-04-02,2020-04-02,Turkey,25292,356,3046,79,1
2020-04-03,2020-04-03,Turkey,28487,425,3195,69,1
2020-04-04,2020-04-04,Turkey,31835,501,3348,76,1
2020-04-05,2020-04-05,Turkey,35316,574,3481,73,1
2020-04-06,2020-04-06,Turkey,38891,649,3575,75,1
2020-04-07,2020-04-07,Turkey,42711,725,3820,76,1
2020-04-08,2020-04-08,Turkey,46767,812,4056,87,1
2020-04-09,2020-04-09,Turkey,50978,908,4211,96,1
2020-04-10,2020-04-10,Turkey,55486,1006,4508,98,1
2020-04-11,2020-04-11,Turkey,60322,1101,4836,95,1
2020-04-12,2020-04-12,Turkey,65298,1198,4976,97,1
2020-04-13,2020-04-13,Turkey,70177,1296,4879,98,1
2020-04-14,2020-04-14,Turkey,74960,1403,4783,107,1
2020-04-15,2020-04-15,Turkey,79716,1518,4756,115,1
2020-04-16,2020-04-16,Turkey,84587,1643,4871,125,1
2020-04-17,2020-04-17,Turkey,89413,1769,4826,126,1
2020-04-18,2020-04-18,Turkey,94045,1890,4632,121,1
2020-04-19,2020-04-19,Turkey,98570,2017,4525,127,1
2020-04-20,2020-04-20,Turkey,103198,2140,4628,123,1
2020-04-21,2020-04-21,Turkey,107884,2259,4686,119,1
2020-04-22,2020-04-22,Turkey,112218,2376,4334,117,1
2020-04-23,2020-04-23,Turkey,116285,2491,4067,115,1
2020-04-24,2020-04-24,Turkey,120146,2600,3861,109,1
2020-04-25,2020-04-25,Turkey,123791,2706,3645,106,1
2020-04-26,2020-04-26,Turkey,127171,2805,3380,99,1
2020-04-27,2020-04-27,Turkey,130309,2900,3138,95,1
2020-04-28,2020-04-28,Turkey,133314,2992,3005,92,1
2020-04-29,2020-04-29,Turkey,136333,3081,3019,89,1
2020-04-30,2020-04-30,Turkey,139302,3174,2969,93,1
2020-05-01,2020-05-01,Turkey,142157,3258,2855,84,1
2020-05-02,2020-05-02,Turkey,144892,3336,2735,78,1
2020-05-03,2020-05-03,Turkey,147483,3397,2591,61,1
2020-05-04,2020-05-04,Turkey,149959,3461,2476,64,1
2020-05-05,2020-05-05,Turkey,152393,3520,2434,59,1
2020-05-06,2020-05-06,Turkey,154878,3584,2485,64,1
2020-05-07,2020-05-07,Turkey,157358,3641,2480,57,1
2020-05-08,2020-05-08,Turkey,159816,3689,2458,48,1
2020-05-09,2020-05-09,Turkey,162205,3739,2389,50,1
2020-05-10,2020-05-10,Turkey,164545,3786,2340,47,1
2020-05-11,2020-05-11,Turkey,166750,3841,2205,55,1
2020-05-12,2020-05-12,Turkey,168988,3894,2238,53,1
2020-05-13,2020-05-13,Turkey,171244,3952,2256,58,1
2020-05-14,2020-05-14,Turkey,173517,4007,2273,55,1
2020-05-15,2020-05-15,Turkey,175820,4055,2303,48,1
2020-05-16,2020-05-16,Turkey,178131,4096,2311,41,1
2020-05-17,2020-05-17,Turkey,180401,4140,2270,44,1
2020-05-18,2020-05-18,Turkey,182589,4171,2188,31,1
2020-05-19,2020-05-19,Turkey,184677,4199,2088,28,1
2020-05-20,2020-05-20,Turkey,186675,4222,1998,23,1
2020-05-21,2020-05-21,Turkey,188603,4249,1928,27,1
2020-05-22,2020-05-22,Turkey,190477,4276,1874,27,1
2020-05-23,2020-05-23,Turkey,192383,4308,1906,32,1
2020-05-24,2020-05-24,Turkey,194305,4340,1922,32,1
2020-05-25,2020-05-25,Turkey,196197,4369,1892,29,1
2020-05-26,2020-05-26,Turkey,198055,4397,1858,28,1
2020-05-27,2020-05-27,Turkey,199917,4431,1862,34,1
2020-05-28,2020-05-28,Turkey,201827,4461,1910,30,1
2020-05-29,2020-05-29,Turkey,203766,4489,1939,28,1
2020-05-30,2020-05-30,Turkey,205681,4515,1915,26,1
2020-05-31,2020-05-31,Turkey,207528,4540,1847,25,1
2020-06-01,2020-06-01,Turkey,209319,4563,1791,23,1
2020-06-02,2020-06-02,Turkey,211053,4585,1734,22,1
2020-06-03,2020-06-03,Turkey,212776,4609,1723,24,1
2020-06-04,2020-06-04,Turkey,214534,4630,1758,21,1
2020-06-05,2020-06-05,Turkey,216303,4648,1769,18,1
2020-06-06,2020-06-06,Turkey,218062,4669,1759,21,1
2020-06-07,2020-06-07,Turkey,219829,4692,1767,23,1
2020-06-08,2020-06-08,Turkey,221628,4711,1799,19,1
2020-06-09,2020-06-09,Turkey,223454,4729,1826,18,1
2020-06-10,2020-06-10,Turkey,225277,4746,1823,17,1
2020-06-11,2020-06-11,Turkey,227121,4763,1844,17,1
2020-06-12,2020-06-12,Turkey,229042,4778,1921,15,1
2020-06-13,2020-06-13,Turkey,231084,4792,2042,14,1
2020-06-14,2020-06-14,Turkey,233240,4807,2156,15,1
2020-06-15,2020-06-15,Turkey,235489,4825,2249,18,1
2020-06-16,2020-06-16,Turkey,237782,4842,2293,17,1
2020-06-17,2020-06-17,Turkey,240099,4861,2317,19,1
2020-06-18,2020-06-18,Turkey,242404,4882,2305,21,1
2020-06-19,2020-06-19,Turkey,244675,4905,2271,23,1
2020-06-20,2020-06-20,Turkey,246926,4927,2251,22,1
2020-06-21,2020-06-21,Turkey,249146,4950,2220,23,1
2020-06-22,2020-06-22,Turkey,251346,4974,2200,24,1
2020-06-23,2020-06-23,Turkey,253544,5001,2198,27,1
2020-06-24,2020-06-24,Turkey,255790,5025,2246,24,1
2020-06-25,2020-06-25,Turkey,258065,5046,2275,21,1
2020-06-26,2020-06-26,Turkey,260348,5065,2283,19,1
2020-06-27,2020-06-27,Turkey,262631,5082,2283,17,1
2020-06-28,2020-06-28,Turkey,264910,5097,2279,15,1
2020-06-29,2020-06-29,Turkey,267188,5115,2278,18,1
2020-06-30,2020-06-30,Turkey,269447,5131,2259,16,1
2020-07-01,2020-07-01,Turkey,271665,5150,2218,19,1
2020-07-02,2020-07-02,Turkey,273849,5167,2184,17,1
2020-07-03,2020-07-03,Turkey,276003,5186,2154,19,1
2020-07-04,2020-07-04,Turkey,278129,5206,2126,20,1
2020-07-05,2020-07-05,Turkey,280233,5225,2104,19,1
2020-07-06,2020-07-06,Turkey,282302,5241,2069,16,1
2020-07-07,2020-07-07,Turkey,284335,5260,2033,19,1
2020-07-08,2020-07-08,Turkey,286338,5282,2003,22,1
2020-07-09,2020-07-09,Turkey,288313,5300,1975,18,1
2020-07-10,2020-07-10,Turkey,290261,5323,1948,23,1
2020-07-11,2020-07-11,Turkey,292194,5344,1933,21,1
2020-07-12,2020-07-12,Turkey,294115,5363,1921,19,1
2020-07-13,2020-07-13,Turkey,296027,5382,1912,19,1
2020-07-14,2020-07-14,Turkey,297928,5402,1901,20,1
2020-07-15,2020-07-15,Turkey,299807,5419,1879,17,1
2020-07-16,2020-07-16,Turkey,301665,5440,1858,21,1
2020-07-17,2020-07-17,Turkey,303505,5458,1840,18,1
2020-07-18,2020-07-18,Turkey,305330,5475,1825,17,1
2020-07-19,2020-07-19,Turkey,307147,5491,1817,16,1
2020-07-20,2020-07-20,Turkey,308961,5508,1814,17,1
2020-07-21,2020-07-21,Turkey,310773,5526,1812,18,1
2020-07-22,2020-07-22,Turkey,312576,5545,1803,19,1
2020-07-23,2020-07-23,Turkey,314376,5563,1800,18,1
2020-07-24,2020-07-24,Turkey,316183,5580,1807,17,1
2020-07-25,2020-07-25,Turkey,317991,5596,1808,16,1
2020-07-26,2020-07-26,Turkey,319802,5613,1811,17,1
2020-07-27,2020-07-27,Turkey,321614,5630,1812,17,1
2020-03-08,2020-03-08,Bangladesh,12,0,9,0,1
2020-03-09,2020-03-09,Bangladesh,23,0,11,0,1
2020-03-10,2020-03-10,Bangladesh,35,0,12,0,1
2020-03-11,2020-03-11,Bangladesh,47,0,12,0,1
2020-03-12,2020-03-12,Bangladesh,60,0,13,0,1
2020-03-13,2020-03-13,Bangladesh,72,0,12,0,1
2020-03-14,2020-03-14,Bangladesh,84,0,12,0,1
2020-03-15,2020-03-15,Bangladesh,95,0,11,0,1
2020-03-16,2020-03-16,Bangladesh,106,0,11,0,1
2020-03-17,2020-03-17,Bangladesh,116,0,10,0,1
2020-03-18,2020-03-18,Bangladesh,127,1,11,1,1
2020-03-19,2020-03-19,Bangladesh,138,1,11,0,1
2020-03-20,2020-03-20,Bangladesh,149,1,11,0,1
2020-03-21,2020-03-21,Bangladesh,161,2,12,1,1
2020-03-22,2020-03-22,Bangladesh,172,2,11,0,1
2020-03-23,2020-03-23,Bangladesh,185,3,13,1,1
2020-03-24,2020-03-24,Bangladesh,200,4,15,1,1
2020-03-25,2020-03-25,Bangladesh,215,5,15,1,1
2020-03-26,2020-03-26,Bangladesh,231,5,16,0,1
2020-03-27,2020-03-27,Bangladesh,246,5,15,0,1
2020-03-28,2020-03-28,Bangladesh,262,5,16,0,1
2020-03-29,2020-03-29,Bangladesh,280,5,18,0,1
2020-03-30,2020-03-30,Bangladesh,294,5,14,0,1
2020-03-31,2020-03-31,Bangladesh,306,5,12,0,1
2020-04-01,2020-04-01,Bangladesh,317,6,11,1,1
2020-04-02,2020-04-02,Bangladesh,326,6,9,0,1
2020-04-03,2020-04-03,Bangladesh,337,6,11,0,1
2020-04-04,2020-04-04,Bangladesh,353,8,16,2,1
2020-04-05,2020-04-05,Bangladesh,380,9,27,1,1
2020-04-06,2020-04-06,Bangladesh,431,12,51,3,1
2020-04-07,2020-04-07,Bangladesh,506,17,75,5,1
2020-04-08,2020-04-08,Bangladesh,610,20,104,3,1
2020-04-09,2020-04-09,Bangladesh,785,21,175,1,1
2020-04-10,2020-04-10,Bangladesh,999,27,214,6,1
2020-04-11,2020-04-11,Bangladesh,1212,30,213,3,1
2020-04-12,2020-04-12,Bangladesh,1490,34,278,4,1
2020-04-13,2020-04-13,Bangladesh,1851,39,361,5,1
2020-04-14,2020-04-14,Bangladesh,2295,46,444,7,1
2020-04-15,2020-04-15,Bangladesh,2808,50,513,4,1
2020-04-16,2020-04-16,Bangladesh,3459,60,651,10,1
2020-04-17,2020-04-17,Bangladesh,4161,75,702,15,1
2020-04-18,2020-04-18,Bangladesh,4928,84,767,9,1
2020-04-19,2020-04-19,Bangladesh,5745,91,817,7,1
2020-04-20,2020-04-20,Bangladesh,6711,101,966,10,1
2020-04-21,2020-04-21,Bangladesh,7754,110,1043,9,1
2020-04-22,2020-04-22,Bangladesh,8824,120,1070,10,1
2020-04-23,2020-04-23,Bangladesh,9927,127,1103,7,1
2020-04-24,2020-04-24,Bangladesh,11103,131,1176,4,1
2020-04-25,2020-04-25,Bangladesh,12210,140,1107,9,1
2020-04-26,2020-04-26,Bangladesh,13332,145,1122,5,1
2020-04-27,2020-04-27,Bangladesh,14509,152,1177,7,1
2020-04-28,2020-04-28,Bangladesh,15754,155,1245,3,1
2020-04-29,2020-04-29,Bangladesh,17095,163,1341,8,1
2020-04-30,2020-04-30,Bangladesh,18468,168,1373,5,1
2020-05-01,2020-05-01,Bangladesh,19866,170,1398,2,1
2020-05-02,2020-05-02,Bangladesh,21270,175,1404,5,1
2020-05-03,2020-05-03,Bangladesh,22732,177,1462,2,1
2020-05-04,2020-05-04,Bangladesh,24247,182,1515,5,1
2020-05-05,2020-05-05,Bangladesh,25842,183,1595,1,1
2020-05-06,2020-05-06,Bangladesh,27498,186,1656,3,1
2020-05-07,2020-05-07,Bangladesh,29161,199,1663,13,1
2020-05-08,2020-05-08,Bangladesh,30827,206,1666,7,1
2020-05-09,2020-05-09,Bangladesh,32458,214,1631,8,1
2020-05-10,2020-05-10,Bangladesh,34166,228,1708,14,1
2020-05-11,2020-05-11,Bangladesh,35982,239,1816,11,1
2020-05-12,2020-05-12,Bangladesh,37857,250,1875,11,1
2020-05-13,2020-05-13,Bangladesh,39834,269,1977,19,1
2020-05-14,2020-05-14,Bangladesh,41850,283,2016,14,1
2020-05-15,2020-05-15,Bangladesh,43940,298,2090,15,1
2020-05-16,2020-05-16,Bangladesh,45999,314,2059,16,1
2020-05-17,2020-05-17,Bangladesh,48132,328,2133,14,1
2020-05-18,2020-05-18,Bangladesh,50393,349,2261,21,1
2020-05-19,2020-05-19,Bangladesh,52670,370,2277,21,1
2020-05-20,2020-05-20,Bangladesh,55037,386,2367,16,1
2020-05-21,2020-05-21,Bangladesh,57500,408,2463,22,1
2020-05-22,2020-05-22,Bangladesh,60018,432,2518,24,1
2020-05-23,2020-05-23,Bangladesh,62608,452,2590,20,1
2020-05-24,2020-05-24,Bangladesh,65183,480,2575,28,1
2020-05-25,2020-05-25,Bangladesh,67827,501,2644,21,1
2020-05-26,2020-05-26,Bangladesh,70349,522,2522,21,1
2020-05-27,2020-05-27,Bangladesh,72862,544,2513,22,1
2020-05-28,2020-05-28,Bangladesh,75457,559,2595,15,1
2020-05-29,2020-05-29,Bangladesh,78205,582,2748,23,1
2020-05-30,2020-05-30,Bangladesh,80928,610,2723,28,1
2020-05-31,2020-05-31,Bangladesh,83773,650,2845,40,1
2020-06-01,2020-06-01,Bangladesh,86677,672,2904,22,1
2020-06-02,2020-06-02,Bangladesh,89729,709,3052,37,1
2020-06-03,2020-06-03,Bangladesh,92846,746,3117,37,1
2020-06-04,2020-06-04,Bangladesh,95957,781,3111,35,1
2020-06-05,2020-06-05,Bangladesh,99138,811,3181,30,1
2020-06-06,2020-06-06,Bangladesh,102331,846,3193,35,1
2020-06-07,2020-06-07,Bangladesh,105551,888,3220,42,1
2020-06-08,2020-06-08,Bangladesh,108786,930,3235,42,1
2020-06-09,2020-06-09,Bangladesh,112123,975,3337,45,1
2020-06-10,2020-06-10,Bangladesh,115539,1012,3416,37,1
2020-06-11,2020-06-11,Bangladesh,119012,1049,3473,37,1
2020-06-12,2020-06-12,Bangladesh,122592,1095,3580,46,1
2020-06-13,2020-06-13,Bangladesh,126112,1139,3520,44,1
2020-06-14,2020-06-14,Bangladesh,129643,1171,3531,32,1
2020-06-15,2020-06-15,Bangladesh,133170,1209,3527,38,1
2020-06-16,2020-06-16,Bangladesh,136874,1262,3704,53,1
2020-06-17,2020-06-17,Bangladesh,140749,1305,3875,43,1
2020-06-18,2020-06-18,Bangladesh,144699,1343,3950,38,1
2020-06-19,2020-06-19,Bangladesh,148567,1388,3868,45,1
2020-06-20,2020-06-20,Bangladesh,152367,1425,3800,37,1
2020-06-21,2020-06-21,Bangladesh,156179,1464,3812,39,1
2020-06-22,2020-06-22,Bangladesh,159985,1502,3806,38,1
2020-06-23,2020-06-23,Bangladesh,163768,1545,3783,43,1
2020-06-24,2020-06-24,Bangladesh,167543,1582,3775,37,1
2020-06-25,2020-06-25,Bangladesh,171431,1621,3888,39,1
2020-06-26,2020-06-26,Bangladesh,175384,1661,3953,40,1
2020-06-27,2020-06-27,Bangladesh,179294,1695,3910,34,1
2020-06-28,2020-06-28,Bangladesh,183245,1738,3951,43,1
2020-06-29,2020-06-29,Bangladesh,187277,1783,4032,45,1
2020-06-30,2020-06-30,Bangladesh,191286,1847,4009,64,1
2020-07-01,2020-07-01,Bangladesh,195297,1888,4011,41,1
2020-07-02,2020-07-02,Bangladesh,199371,1926,4074,38,1
2020-07-03,2020-07-03,Bangladesh,203271,1968,3900,42,1
2020-07-04,2020-07-04,Bangladesh,207075,1997,3804,29,1
2020-07-05,2020-07-05,Bangladesh,210684,2052,3609,55,1
2020-07-06,2020-07-06,Bangladesh,214244,2096,3560,44,1
2020-07-07,2020-07-07,Bangladesh,217728,2151,3484,55,1
2020-07-08,2020-07-08,Bangladesh,221261,2197,3533,46,1
2020-07-09,2020-07-09,Bangladesh,224804,2238,3543,41,1
2020-07-10,2020-07-10,Bangladesh,228263,2275,3459,37,1
2020-07-11,2020-07-11,Bangladesh,231604,2305,3341,30,1
2020-07-12,2020-07-12,Bangladesh,234852,2352,3248,47,1
2020-07-13,2020-07-13,Bangladesh,238123,2391,3271,39,1
2020-07-14,2020-07-14,Bangladesh,241428,2424,3305,33,1
2020-07-15,2020-07-15,Bangladesh,244848,2457,3420,33,1
2020-07-16,2020-07-16,Bangladesh,248180,2496,3332,39,1
2020-07-17,2020-07-17,Bangladesh,251508,2547,3328,51,1
2020-07-18,2020-07-18,Bangladesh,254767,2581,3259,34,1
2020-07-19,2020-07-19,Bangladesh,257924,2618,3157,37,1
2020-07-20,2020-07-20,Bangladesh,261100,2668,3176,50,1
2020-07-21,2020-07-21,Bangladesh,264320,2709,3220,41,1
2020-07-22,2020-07-22,Bangladesh,267509,2751,3189,42,1
2020-07-23,2020-07-23,Bangladesh,270699,2801,3190,50,1
2020-07-24,2020-07-24,Bangladesh,273829,2836,3130,35,1
2020-07-25,2020-07-25,Bangladesh,276909,2874,3080,38,1
2020-07-26,2020-07-26,Bangladesh,279906,2928,2997,54,1
2020-07-27,2020-07-27,Bangladesh,282937,2965,3031,37,1
2020-01-24,2020-01-24,France,8,0,6,0,1
2020-01-25,2020-01-25,France,11,0,3,0,1
2020-01-26,2020-01-26,France,14,0,3,0,1
2020-01-27,2020-01-27,France,17,0,3,0,1
2020-01-28,2020-01-28,France,18,0,1,0,1
2020-01-29,2020-01-29,France,18,0,0,0,1
2020-01-30,2020-01-30,France,22,0,4,0,1
2020-01-31,2020-01-31,France,30,0,8,0,1
2020-02-01,2020-02-01,France,36,0,6,0,1
2020-02-02,2020-02-02,France,44,0,8,0,1
2020-02-03,2020-02-03,France,57,0,13,0,1
2020-02-04,2020-02-04,France,73,0,16,0,1
2020-02-05,2020-02-05,France,91,0,18,0,1
2020-02-06,2020-02-06,France,112,0,21,0,1
2020-02-07,2020-02-07,France,135,0,23,0,1
2020-02-08,2020-02-08,France,156,0,21,0,1
2020-02-09,2020-02-09,France,181,0,25,0,1
2020-02-10,2020-02-10,France,210,0,29,0,1
2020-02-11,2020-02-11,France,244,0,34,0,1
2020-02-12,2020-02-12,France,283,0,39,0,1
2020-02-13,2020-02-13,France,322,0,39,0,1
2020-02-14,2020-02-14,France,361,0,39,0,1
2020-02-15,2020-02-15,France,390,1,29,1,1
2020-02-16,2020-02-16,France,422,1,32,0,1
2020-02-17,2020-02-17,France,457,1,35,0,1
2020-02-18,2020-02-18,France,497,1,40,0,1
2020-02-19,2020-02-19,France,544,1,47,0,1
2020-02-20,2020-02-20,France,590,1,46,0,1
2020-02-21,2020-02-21,France,639,1,49,0,1
2020-02-22,2020-02-22,France,687,1,48,0,1
2020-02-23,2020-02-23,France,737,1,50,0,1
2020-02-24,2020-02-24,France,792,1,55,0,1
2020-02-25,2020-02-25,France,834,1,42,0,1
2020-02-26,2020-02-26,France,867,2,33,1,1
2020-02-27,2020-02-27,France,908,2,41,0,1
2020-02-28,2020-02-28,France,954,2,46,0,1
2020-02-29,2020-02-29,France,1024,2,70,0,1
2020-03-01,2020-03-01,France,1102,2,78,0,1
2020-03-02,2020-03-02,France,1213,3,111,1,1
2020-03-03,2020-03-03,France,1307,4,94,1,1
2020-03-04,2020-03-04,France,1448,4,141,0,1
2020-03-05,2020-03-05,France,1633,6,185,2,1
2020-03-06,2020-03-06,France,1991,9,358,3,1
2020-03-07,2020-03-07,France,2500,11,509,2,1
2020-03-08,2020-03-08,France,3032,19,532,8,1
2020-03-09,2020-03-09,France,3503,19,471,0,1
2020-03-10,2020-03-10,France,4252,33,749,14,1
2020-03-11,2020-03-11,France,5172,48,920,15,1
2020-03-12,2020-03-12,France,6139,48,967,0,1
2020-03-13,2020-03-13,France,7526,79,1387,31,1
2020-03-14,2020-03-14,France,9070,91,1544,12,1
2020-03-15,2020-03-15,France,10256,91,1186,0,1
2020-03-16,2020-03-16,France,11936,149,1680,58,1
2020-03-17,2020-03-17,France,13760,149,1824,0,1
2020-03-18,2020-03-18,France,15782,149,2022,0,1
2020-03-19,2020-03-19,France,18032,244,2250,95,1
2020-03-20,2020-03-20,France,20439,451,2407,207,1
2020-03-21,2020-03-21,France,22943,563,2504,112,1
2020-03-22,2020-03-22,France,25526,676,2583,113,1
